id	xref
UPA:UCR01066	RHEA:12824
UPA:UCR01068	KEGG:R01068
UPA:UCR01068	METACYC:F16ALDOLASE-RXN
UPA:UCR01068	RHEA:14732
UPA:UCR01069	KEGG:R01069
UPA:UCR01069	METACYC:TAGAALDOL-RXN
UPA:UCR01069	RHEA:22951
UPA:UCR01071	KEGG:R01071
UPA:UCR01071	METACYC:ATPPHOSPHORIBOSYLTRANS-RXN
UPA:UCR01071	RHEA:18476
UPA:UCR01072	KEGG:R01072
UPA:UCR01072	METACYC:PRPPAMIDOTRANS-RXN
UPA:UCR01072	RHEA:14908
UPA:UCR01073	KEGG:R01073
UPA:UCR01073	METACYC:PRTRANS-RXN
UPA:UCR01073	RHEA:11771
UPA:UCR01078	KEGG:R01078
UPA:UCR01078	METACYC:2.8.1.6-RXN
UPA:UCR01078	RHEA:22063
UPA:UCR01080	KEGG:R01080
UPA:UCR01080	METACYC:URIDINE-NUCLEOSIDASE-RXN
UPA:UCR01080	RHEA:15580
UPA:UCR01082	KEGG:R01082
UPA:UCR01082	METACYC:FUMHYDR-RXN
UPA:UCR01082	RHEA:12463
UPA:UCR01083	KEGG:R01083
UPA:UCR01083	METACYC:AMPSYN-RXN
UPA:UCR01083	RHEA:16856
UPA:UCR01086	KEGG:R01086
UPA:UCR01086	METACYC:ARGSUCCINLYA-RXN
UPA:UCR01086	RHEA:24023
UPA:UCR01088	KEGG:R01088
UPA:UCR01088	METACYC:LEUCINE-DEHYDROGENASE-RXN
UPA:UCR01088	RHEA:12223
UPA:UCR01090	KEGG:R01090
UPA:UCR01090	METACYC:BRANCHED-CHAINAMINOTRANSFERLEU-RXN
UPA:UCR01090	RHEA:18324
UPA:UCR01121	KEGG:R01121
UPA:UCR01121	METACYC:DIPHOSPHOMEVALONTE-DECARBOXYLASE-RXN
UPA:UCR01121	RHEA:23735
UPA:UCR01123	KEGG:R01123
UPA:UCR01123	METACYC:IPPISOM-RXN
UPA:UCR01123	RHEA:23287
UPA:UCR01127	KEGG:R01127
UPA:UCR01127	METACYC:IMPCYCLOHYDROLASE-RXN
UPA:UCR01127	RHEA:18448
UPA:UCR01130	KEGG:R01130
UPA:UCR01130	METACYC:IMP-DEHYDROG-RXN
UPA:UCR01130	RHEA:11711
UPA:UCR01131	KEGG:R01131
UPA:UCR01131	METACYC:INOSINEKIN-RXN
UPA:UCR01131	RHEA:21143
UPA:UCR01132	KEGG:R01132
UPA:UCR01132	METACYC:HYPOXANPRIBOSYLTRAN-RXN
UPA:UCR01132	RHEA:17976
UPA:UCR01135	KEGG:R01135
UPA:UCR01135	METACYC:ADENYLOSUCCINATE-SYNTHASE-RXN
UPA:UCR01135	RHEA:15756
UPA:UCR01151	KEGG:R01151
UPA:UCR01151	METACYC:PUTRESCINE-OXIDASE-RXN
UPA:UCR01151	RHEA:18276
UPA:UCR01152	KEGG:R01152
UPA:UCR01152	METACYC:N-CARBAMOYLPUTRESCINE-AMIDASE-RXN
UPA:UCR01152	RHEA:22287
UPA:UCR01154	KEGG:R01154
UPA:UCR01154	METACYC:RXN-0
UPA:UCR01154	RHEA:25184
UPA:UCR01155	KEGG:R01155
UPA:UCR01155	METACYC:PUTTRANSAM-RXN
UPA:UCR01155	RHEA:23819
UPA:UCR01157	KEGG:R01157
UPA:UCR01157	METACYC:AGMATIN-RXN
UPA:UCR01157	RHEA:13932
UPA:UCR01158	KEGG:R01158
UPA:UCR01158	METACYC:RXN-8001
UPA:UCR01158	RHEA:20644
UPA:UCR01167	KEGG:R01167
UPA:UCR01167	METACYC:HISTIDINE-DECARBOXYLASE-RXN
UPA:UCR01167	RHEA:20843
UPA:UCR01168	KEGG:R01168
UPA:UCR01168	METACYC:HISTIDINE-AMMONIA-LYASE-RXN
UPA:UCR01168	RHEA:21235
UPA:UCR01183	KEGG:R01183
UPA:UCR01183	METACYC:MYO-INOSITOL-2-DEHYDROGENASE-RXN
UPA:UCR01183	RHEA:16952
UPA:UCR01184	KEGG:R01184
UPA:UCR01184	METACYC:MYO-INOSITOL-OXYGENASE-RXN
UPA:UCR01184	RHEA:23699
UPA:UCR01187	KEGG:R01187
UPA:UCR01187	METACYC:MYO-INOSITOL-1OR-4-MONOPHOSPHATASE-RXN
UPA:UCR01187	RHEA:30742
UPA:UCR01197	KEGG:R01197
UPA:UCR01197	METACYC:2-OXOGLUTARATE-SYNTHASE-RXN
UPA:UCR01197	RHEA:17300
UPA:UCR01213	KEGG:R01213
UPA:UCR01213	METACYC:2-ISOPROPYLMALATESYN-RXN
UPA:UCR01213	RHEA:21527
UPA:UCR01214	KEGG:R01214
UPA:UCR01214	METACYC:BRANCHED-CHAINAMINOTRANSFERVAL-RXN
UPA:UCR01214	RHEA:24816
UPA:UCR01226	KEGG:R01226
UPA:UCR01226	METACYC:3-CH3-2-OXOBUTANOATE-OH-CH3-XFER-RXN
UPA:UCR01226	RHEA:11827
UPA:UCR01229	KEGG:R01229
UPA:UCR01229	METACYC:GUANPRIBOSYLTRAN-RXN
UPA:UCR01229	RHEA:25427
UPA:UCR01230	KEGG:R01230
UPA:UCR01230	METACYC:GMP-SYN-NH3-RXN
UPA:UCR01230	RHEA:18304
UPA:UCR01231	KEGG:R01231
UPA:UCR01231	METACYC:GMP-SYN-GLUT-RXN
UPA:UCR01231	RHEA:11683
UPA:UCR01234	KEGG:R01234
UPA:UCR01234	METACYC:35-CYCLIC-GMP-PHOSPHODIESTERASE-RXN
UPA:UCR01234	RHEA:16960
UPA:UCR01248	KEGG:R01248
UPA:UCR01248	RHEA:14108
UPA:UCR01253	KEGG:R01253
UPA:UCR01253	METACYC:RXN-14903
UPA:UCR01253	RHEA:23787
UPA:UCR01268	KEGG:R01268
UPA:UCR01268	METACYC:NICOTINAMID-RXN
UPA:UCR01268	RHEA:14548
UPA:UCR01271	KEGG:R01271
UPA:UCR01271	METACYC:2.4.2.12-RXN
UPA:UCR01271	RHEA:16152
UPA:UCR01286	KEGG:R01286
UPA:UCR01286	METACYC:CYSTATHIONINE-BETA-LYASE-RXN
UPA:UCR01286	RHEA:13968
UPA:UCR01287	KEGG:R01287
UPA:UCR01287	METACYC:ACETYLHOMOSER-CYS-RXN
UPA:UCR01287	RHEA:27825
UPA:UCR01288	KEGG:R01288
UPA:UCR01288	METACYC:RXN-9384
UPA:UCR01288	RHEA:27829
UPA:UCR01290	KEGG:R01290
UPA:UCR01290	METACYC:CYSTATHIONINE-BETA-SYNTHASE-RXN
UPA:UCR01290	RHEA:10115
UPA:UCR01295	KEGG:R01295
UPA:UCR01295	METACYC:BENZOATE-4-MONOOXYGENASE-RXN
UPA:UCR01295	RHEA:18036
UPA:UCR01298	KEGG:R01298
UPA:UCR01298	METACYC:1.14.13.33-RXN
UPA:UCR01298	METACYC:4-HYDROXYBENZOATE-3-MONOOXYGENASE-RXN
UPA:UCR01298	RHEA:19480
UPA:UCR01301	KEGG:R01301
UPA:UCR01301	METACYC:3.1.2.23-RXN
UPA:UCR01301	RHEA:11951
UPA:UCR01321	KEGG:R01321
UPA:UCR01321	METACYC:RXN-5781
UPA:UCR01321	RHEA:10311
UPA:UCR01321	RHEA:32942
UPA:UCR01325	KEGG:R01325
UPA:UCR01325	METACYC:ACONITATEDEHYDR-RXN
UPA:UCR01325	RHEA:10231
UPA:UCR01334	KEGG:R01334
UPA:UCR01334	METACYC:GPH-RXN
UPA:UCR01334	RHEA:14372
UPA:UCR01353	KEGG:R01353
UPA:UCR01353	METACYC:PROPKIN-RXN
UPA:UCR01353	RHEA:23151
UPA:UCR01355	KEGG:R01355
UPA:UCR01355	METACYC:23-DIMETHYLMALATE-LYASE-RXN
UPA:UCR01355	RHEA:10475
UPA:UCR01360	KEGG:R01360
UPA:UCR01360	METACYC:HYDROXYMETHYLGLUTARYL-COA-LYASE-RXN
UPA:UCR01360	RHEA:24407
UPA:UCR01364	KEGG:R01364
UPA:UCR01364	METACYC:FUMARYLACETOACETASE-RXN
UPA:UCR01364	RHEA:10247
UPA:UCR01373	KEGG:R01373
UPA:UCR01373	METACYC:PREPHENATEDEHYDRAT-RXN
UPA:UCR01373	RHEA:21651
UPA:UCR01384	KEGG:R01384
UPA:UCR01384	METACYC:UDP-GLUCURONATE-DECARBOXYLASE-RXN
UPA:UCR01384	RHEA:23919
UPA:UCR01388	KEGG:R01388
UPA:UCR01388	METACYC:GLYCERATE-DEHYDROGENASE-RXN
UPA:UCR01388	RHEA:17908
UPA:UCR01392	KEGG:R01392
UPA:UCR01392	METACYC:RXN0-300
UPA:UCR01392	RHEA:18660
UPA:UCR01397	KEGG:R01397
UPA:UCR01397	METACYC:ASPCARBTRANS-RXN
UPA:UCR01397	RHEA:20016
UPA:UCR01398	KEGG:R01398
UPA:UCR01398	METACYC:ORNCARBAMTRANSFER-RXN
UPA:UCR01398	RHEA:19516
UPA:UCR01399	KEGG:R01399
UPA:UCR01399	METACYC:PUTRESCINE-CARBAMOYLTRANSFERASE-RXN
UPA:UCR01399	RHEA:21939
UPA:UCR01401	KEGG:R01401
UPA:UCR01401	METACYC:METHYLTHIOADENOSINE-NUCLEOSIDASE-RXN
UPA:UCR01401	RHEA:13620
UPA:UCR01402	KEGG:R01402
UPA:UCR01402	METACYC:5-METHYLTHIOADENOSINE-PHOSPHORYLASE-RXN
UPA:UCR01402	RHEA:11855
UPA:UCR01416	KEGG:R01416
UPA:UCR01416	METACYC:AGMATINE-DEIMINASE-RXN
UPA:UCR01416	RHEA:18040
UPA:UCR01419	KEGG:R01419
UPA:UCR01419	METACYC:BENZALDEHYDE-DEHYDROGENASE-NAD+-RXN
UPA:UCR01419	RHEA:11843
UPA:UCR01420	KEGG:R01420
UPA:UCR01420	METACYC:BENZALDEHYDE-DEHYDROGENASE-NADP+-RXN
UPA:UCR01420	RHEA:21663
UPA:UCR01465	KEGG:R01465
UPA:UCR01465	METACYC:THREODEHYD-RXN
UPA:UCR01465	RHEA:13164
UPA:UCR01466	KEGG:R01466
UPA:UCR01466	METACYC:THRESYN-RXN
UPA:UCR01466	RHEA:10843
UPA:UCR01468	KEGG:R01468
UPA:UCR01468	METACYC:ETHANOLAMINE-KINASE-RXN
UPA:UCR01468	RHEA:13072
UPA:UCR01473	KEGG:R01473
UPA:UCR01473	METACYC:UDP-ARABINOSE-4-EPIMERASE-RXN
UPA:UCR01473	RHEA:11323
UPA:UCR01481	KEGG:R01481
UPA:UCR01481	METACYC:GLUCURONATE-REDUCTASE-RXN
UPA:UCR01481	RHEA:14912
UPA:UCR01512	KEGG:R01512
UPA:UCR01512	METACYC:PHOSGLYPHOS-RXN
UPA:UCR01512	RHEA:14804
UPA:UCR01513	KEGG:R01513
UPA:UCR01513	METACYC:PGLYCDEHYDROG-RXN
UPA:UCR01513	RHEA:12644
UPA:UCR01514	KEGG:R01514
UPA:UCR01514	METACYC:GLY3KIN-RXN
UPA:UCR01514	RHEA:23519
UPA:UCR01518	KEGG:R01518
UPA:UCR01518	METACYC:3PGAREARR-RXN
UPA:UCR01518	RHEA:15904
UPA:UCR01519	KEGG:R01519
UPA:UCR01519	METACYC:GLUCONOLACT-RXN
UPA:UCR01519	RHEA:10443
UPA:UCR01528	KEGG:R01528
UPA:UCR01528	METACYC:RXN-9952
UPA:UCR01528	RHEA:10119
UPA:UCR01529	KEGG:R01529
UPA:UCR01529	METACYC:RIBULP3EPIM-RXN
UPA:UCR01529	RHEA:13680
UPA:UCR01530	KEGG:R01530
UPA:UCR01530	METACYC:DARAB5PISOM-RXN
UPA:UCR01530	RHEA:23107
UPA:UCR01541	KEGG:R01541
UPA:UCR01541	METACYC:DEOXYGLUCONOKIN-RXN
UPA:UCR01541	RHEA:14800
UPA:UCR01542	KEGG:R01542
UPA:UCR01542	METACYC:1.1.1.127-RXN
UPA:UCR01542	RHEA:24235
UPA:UCR01563	KEGG:R01563
UPA:UCR01563	METACYC:N-CARBAMOYLSARCOSINE-AMIDASE-RXN
UPA:UCR01563	RHEA:20060
UPA:UCR01565	KEGG:R01565
UPA:UCR01565	METACYC:DIMETHYLGLYCINE-DEHYDROGENASE-RXN
UPA:UCR01565	RHEA:22499
UPA:UCR01567	KEGG:R01567
UPA:UCR01567	METACYC:THYKI-RXN
UPA:UCR01567	RHEA:19132
UPA:UCR01570	KEGG:R01570
UPA:UCR01570	METACYC:THYM-PHOSPH-RXN
UPA:UCR01570	RHEA:16040
UPA:UCR01574	KEGG:R01574
UPA:UCR01574	METACYC:D-ARABINOSE-1-DEHYDROGENASE-RXN
UPA:UCR01574	RHEA:20460
UPA:UCR01575	KEGG:R01575
UPA:UCR01575	METACYC:RXN-8776
UPA:UCR01575	RHEA:21895
UPA:UCR01614	KEGG:R01614
UPA:UCR01614	METACYC:RXN-87
UPA:UCR01614	RHEA:11939
UPA:UCR01616	KEGG:R01616
UPA:UCR01616	METACYC:4-COUMARATE--COA-LIGASE-RXN
UPA:UCR01616	RHEA:19644
UPA:UCR01620	KEGG:R01620
UPA:UCR01620	METACYC:LYSINE-N-ACETYLTRANSFERASE-RXN
UPA:UCR01620	RHEA:14420
UPA:UCR01627	KEGG:R01627
UPA:UCR01627	METACYC:DHSHIKIMATE-DEHYDRO-RXN
UPA:UCR01627	RHEA:24851
UPA:UCR01629	KEGG:R01629
UPA:UCR01629	RHEA:30038
UPA:UCR01630	KEGG:R01630
UPA:UCR01630	RHEA:30042
UPA:UCR01631	KEGG:R01631
UPA:UCR01631	METACYC:PROTOCATECHUATE-34-DIOXYGENASE-RXN
UPA:UCR01631	RHEA:10087
UPA:UCR01635	KEGG:R01635
UPA:UCR01635	METACYC:45-DIHYDROXYPHTHALATE-DECARBOXYLASE-RXN
UPA:UCR01635	RHEA:24187
UPA:UCR01639	KEGG:R01639
UPA:UCR01639	METACYC:XYLULOKIN-RXN
UPA:UCR01639	RHEA:10967
UPA:UCR01641	KEGG:R01641
UPA:UCR01641	METACYC:1TRANSKETO-RXN
UPA:UCR01641	RHEA:10511
UPA:UCR01647	KEGG:R01647
UPA:UCR01647	RHEA:25791
UPA:UCR01648	KEGG:R01648
UPA:UCR01648	METACYC:GABATRANSAM-RXN
UPA:UCR01648	RHEA:23355
UPA:UCR01651	KEGG:R01651
UPA:UCR01651	METACYC:2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN
UPA:UCR01651	RHEA:25180
UPA:UCR01652	KEGG:R01652
UPA:UCR01652	METACYC:RXN-7800
UPA:UCR01652	RHEA:25081
UPA:UCR01658	KEGG:R01658
UPA:UCR01658	METACYC:GPPSYN-RXN
UPA:UCR01658	RHEA:22411
UPA:UCR01676	KEGG:R01676
UPA:UCR01676	METACYC:GUANINE-DEAMINASE-RXN
UPA:UCR01676	RHEA:14668
UPA:UCR01681	KEGG:R01681
UPA:UCR01681	METACYC:HYPOTAURINE-DEHYDROGENASE-RXN
UPA:UCR01681	RHEA:17388
UPA:UCR01682	KEGG:R01682
UPA:UCR01682	METACYC:CYSTAUR-RXN
UPA:UCR01682	RHEA:25224
UPA:UCR01707	KEGG:R01707
UPA:UCR01707	METACYC:PYRIDOXAL-4-DEHYDROGENASE-RXN
UPA:UCR01707	RHEA:21339
UPA:UCR01708	KEGG:R01708
UPA:UCR01708	METACYC:PYRIDOXINE-4-DEHYDROGENASE-RXN
UPA:UCR01708	RHEA:16132
UPA:UCR01711	KEGG:R01711
UPA:UCR01711	METACYC:PYRIDOXINE-4-OXIDASE-RXN
UPA:UCR01711	RHEA:15036
UPA:UCR01712	KEGG:R01712
UPA:UCR01712	METACYC:2.6.1.30-RXN
UPA:UCR01712	RHEA:12844
UPA:UCR01714	KEGG:R01714
UPA:UCR01714	METACYC:CHORISMATE-SYNTHASE-RXN
UPA:UCR01714	RHEA:21023
UPA:UCR01715	KEGG:R01715
UPA:UCR01715	METACYC:CHORISMATEMUT-RXN
UPA:UCR01715	RHEA:13900
UPA:UCR01717	KEGG:R01717
UPA:UCR01717	METACYC:ISOCHORSYN-RXN
UPA:UCR01717	RHEA:18988
UPA:UCR01720	KEGG:R01720
UPA:UCR01720	METACYC:RXN-7637
UPA:UCR01720	RHEA:12239
UPA:UCR01724	KEGG:R01724
UPA:UCR01724	METACYC:NICOTINATEPRIBOSYLTRANS-RXN
UPA:UCR01724	RHEA:13396
UPA:UCR01724	RHEA:36166
UPA:UCR01728	KEGG:R01728
UPA:UCR01728	METACYC:PREPHENATEDEHYDROG-RXN
UPA:UCR01728	RHEA:13872
UPA:UCR01730	KEGG:R01730
UPA:UCR01730	METACYC:PREPHENATE-DEHYDROGENASE-NADP+-RXN
UPA:UCR01730	RHEA:21643
UPA:UCR01731	KEGG:R01731
UPA:UCR01731	METACYC:PREPHENATE-ASP-TRANSAMINE-RXN
UPA:UCR01731	RHEA:20448
UPA:UCR01736	KEGG:R01736
UPA:UCR01736	METACYC:GLYOXII-RXN
UPA:UCR01736	RHEA:25248
UPA:UCR01745	KEGG:R01745
UPA:UCR01745	METACYC:RXN0-5289
UPA:UCR01745	RHEA:18848
UPA:UCR01747	KEGG:R01747
UPA:UCR01747	METACYC:RXN0-5289
UPA:UCR01747	METACYC:TSA-REDUCT-RXN
UPA:UCR01747	RHEA:18844
UPA:UCR01749	KEGG:R01749
UPA:UCR01749	METACYC:1.1.1.92-RXN
UPA:UCR01749	RHEA:13156
UPA:UCR01750	KEGG:R01750
UPA:UCR01750	METACYC:1.1.1.92-RXN
UPA:UCR01750	RHEA:13160
UPA:UCR01751	KEGG:R01751
UPA:UCR01751	METACYC:TARTRATE-DECARBOXYLASE-RXN
UPA:UCR01751	RHEA:13320
UPA:UCR01757	KEGG:R01757
UPA:UCR01757	METACYC:L-ARABINOSE-1-DEHYDROGENASE-RXN
UPA:UCR01757	RHEA:17928
UPA:UCR01758	KEGG:R01758
UPA:UCR01758	METACYC:RXN-14102
UPA:UCR01758	RHEA:25228
UPA:UCR01759	KEGG:R01759
UPA:UCR01759	METACYC:RXN-8772
UPA:UCR01759	RHEA:25232
UPA:UCR01761	KEGG:R01761
UPA:UCR01761	METACYC:ARABISOM-RXN
UPA:UCR01761	RHEA:14824
UPA:UCR01764	KEGG:R01764
UPA:UCR01764	METACYC:BENZOYLFORMATE-DECARBOXYLASE-RXN
UPA:UCR01764	RHEA:23371
UPA:UCR01768	KEGG:R01768
UPA:UCR01768	METACYC:RXN-7682
UPA:UCR01768	RHEA:24673
UPA:UCR01771	KEGG:R01771
UPA:UCR01771	METACYC:HOMOSERKIN-RXN
UPA:UCR01771	RHEA:13988
UPA:UCR01773	KEGG:R01773
UPA:UCR01773	RHEA:15760
UPA:UCR01775	KEGG:R01775
UPA:UCR01775	METACYC:HOMOSERDEHYDROG-RXN
UPA:UCR01775	RHEA:15764
UPA:UCR01776	KEGG:R01776
UPA:UCR01776	METACYC:HOMOSERINE-O-ACETYLTRANSFERASE-RXN
UPA:UCR01776	RHEA:13704
UPA:UCR01777	KEGG:R01777
UPA:UCR01777	METACYC:HOMSUCTRAN-RXN
UPA:UCR01777	RHEA:22011
UPA:UCR01784	KEGG:R01784
UPA:UCR01784	METACYC:4.1.2.18-RXN
UPA:UCR01784	RHEA:18548
UPA:UCR01793	KEGG:R01793
UPA:UCR01793	METACYC:1.5.1.34-RXN
UPA:UCR01793	METACYC:RXN-7909
UPA:UCR01793	RHEA:17872
UPA:UCR01793	RHEA:32254
UPA:UCR01794	KEGG:R01794
UPA:UCR01794	RHEA:32250
UPA:UCR01797	KEGG:R01797
UPA:UCR01797	METACYC:CDPDIGLYPYPHOSPHA-RXN
UPA:UCR01797	RHEA:15224
UPA:UCR01799	KEGG:R01799
UPA:UCR01799	METACYC:CDPDIGLYSYN-RXN
UPA:UCR01799	RHEA:16232
UPA:UCR01800	KEGG:R01800
UPA:UCR01800	METACYC:PHOSPHASERSYN-RXN
UPA:UCR01800	RHEA:16916
UPA:UCR01801	KEGG:R01801
UPA:UCR01801	METACYC:PHOSPHAGLYPSYN-RXN
UPA:UCR01801	RHEA:12596
UPA:UCR01811	KEGG:R01811
UPA:UCR01811	METACYC:ACNEULY-RXN
UPA:UCR01811	RHEA:23299
UPA:UCR01812	KEGG:R01812
UPA:UCR01812	METACYC:1.1.1.253-RXN
UPA:UCR01812	RHEA:19512
UPA:UCR01813	KEGG:R01813
UPA:UCR01813	METACYC:RXN-8854
UPA:UCR01813	RHEA:42503
UPA:UCR01818	KEGG:R01818
UPA:UCR01818	METACYC:PHOSMANMUT-RXN
UPA:UCR01818	RHEA:11143
UPA:UCR01825	KEGG:R01825
UPA:UCR01825	METACYC:ERYTH4PDEHYDROG-RXN
UPA:UCR01825	RHEA:12059
UPA:UCR01826	KEGG:R01826
UPA:UCR01826	METACYC:DAHPSYN-RXN
UPA:UCR01826	RHEA:14720
UPA:UCR01827	KEGG:R01827
UPA:UCR01827	METACYC:TRANSALDOL-RXN
UPA:UCR01827	RHEA:17056
UPA:UCR01830	KEGG:R01830
UPA:UCR01830	METACYC:2TRANSKETO-RXN
UPA:UCR01830	RHEA:27629
UPA:UCR01859	KEGG:R01859
UPA:UCR01859	METACYC:PROPIONYL-COA-CARBOXY-RXN
UPA:UCR01859	RHEA:23723
UPA:UCR01867	KEGG:R01867
UPA:UCR01867	METACYC:RXN-9929
UPA:UCR01867	RHEA:15444
UPA:UCR01868	KEGG:R01868
UPA:UCR01868	METACYC:DIHYDROOROTATE-DEHYDROGENASE-RXN
UPA:UCR01868	RHEA:18076
UPA:UCR01868	RHEA:30190
UPA:UCR01869	KEGG:R01869
UPA:UCR01869	METACYC:OROTATE-REDUCTASE-NADH-RXN
UPA:UCR01869	RHEA:13516
UPA:UCR01870	KEGG:R01870
UPA:UCR01870	METACYC:OROPRIBTRANS-RXN
UPA:UCR01870	RHEA:10383
UPA:UCR01872	KEGG:R01872
UPA:UCR01872	METACYC:QUINATE-5-DEHYDROGENASE-RXN
UPA:UCR01872	METACYC:RXN-7967
UPA:UCR01872	RHEA:22367
UPA:UCR01873	KEGG:R01873
UPA:UCR01873	METACYC:1.1.99.25-RXN
UPA:UCR01873	RHEA:23675
UPA:UCR01876	KEGG:R01876
UPA:UCR01876	METACYC:URPHOS-RXN
UPA:UCR01876	RHEA:24391
UPA:UCR01878	KEGG:R01878
UPA:UCR01878	METACYC:CYTIDEAM2-RXN
UPA:UCR01878	RHEA:16072
UPA:UCR01883	KEGG:R01883
UPA:UCR01883	METACYC:GUANIDINOACETATE-N-METHYLTRANSFERASE-RXN
UPA:UCR01883	RHEA:10659
UPA:UCR01890	KEGG:R01890
UPA:UCR01890	METACYC:2.7.7.15-RXN
UPA:UCR01890	RHEA:19000
UPA:UCR01896	KEGG:R01896
UPA:UCR01896	METACYC:D-XYLULOSE-REDUCTASE-RXN
UPA:UCR01896	RHEA:20436
UPA:UCR01900	KEGG:R01900
UPA:UCR01900	METACYC:ACONITATEHYDR-RXN
UPA:UCR01900	RHEA:22147
UPA:UCR01903	KEGG:R01903
UPA:UCR01903	METACYC:L-ARABINITOL-4-DEHYDROGENASE-RXN
UPA:UCR01903	RHEA:16384
UPA:UCR01904	KEGG:R01904
UPA:UCR01904	METACYC:L-XYLULOSE-REDUCTASE-RXN
UPA:UCR01904	RHEA:17028
UPA:UCR01908	KEGG:R01908
UPA:UCR01908	METACYC:OXALYL-COA-DECARBOXYLASE-RXN
UPA:UCR01908	RHEA:19336
UPA:UCR01909	KEGG:R01909
UPA:UCR01909	METACYC:PNKIN-RXN
UPA:UCR01909	RHEA:25111
UPA:UCR01911	KEGG:R01911
UPA:UCR01911	RHEA:25115
UPA:UCR01915	KEGG:R01915
UPA:UCR01915	METACYC:SPERMIDINE-DEHYDROGENASE-RXN
UPA:UCR01915	RHEA:14276
UPA:UCR01920	KEGG:R01920
UPA:UCR01920	METACYC:SPERMIDINESYN-RXN
UPA:UCR01920	RHEA:12724
UPA:UCR01936	KEGG:R01936
UPA:UCR01939	KEGG:R01939
UPA:UCR01939	METACYC:2-AMINOADIPATE-AMINOTRANSFERASE-RXN
UPA:UCR01939	RHEA:12604
UPA:UCR01940	KEGG:R01940
UPA:UCR01940	RHEA:12191
UPA:UCR01940	RHEA:15216
UPA:UCR01954	KEGG:R01954
UPA:UCR01954	METACYC:ARGSUCCINSYN-RXN
UPA:UCR01954	RHEA:10935
UPA:UCR01956	KEGG:R01956
UPA:UCR01956	METACYC:2.6.1.7-RXN
UPA:UCR01956	RHEA:20967
UPA:UCR01959	KEGG:R01959
UPA:UCR01959	METACYC:ARYLFORMAMIDASE-RXN
UPA:UCR01959	RHEA:13012
UPA:UCR01960	KEGG:R01960
UPA:UCR01960	METACYC:KYNURENINE-3-MONOOXYGENASE-RXN
UPA:UCR01960	RHEA:20548
UPA:UCR01978	KEGG:R01978
UPA:UCR01978	METACYC:HYDROXYMETHYLGLUTARYL-COA-SYNTHASE-RXN
UPA:UCR01978	RHEA:10191
UPA:UCR01993	KEGG:R01993
UPA:UCR01993	METACYC:DIHYDROOROT-RXN
UPA:UCR01993	RHEA:24299
UPA:UCR02003	KEGG:R02003
UPA:UCR02003	METACYC:FPPSYN-RXN
UPA:UCR02003	RHEA:19364
UPA:UCR02013	KEGG:R02013
UPA:UCR02013	METACYC:4.2.3.16-RXN
UPA:UCR02013	RHEA:12872
UPA:UCR02021	KEGG:R02021
UPA:UCR02021	METACYC:1.8.4.8-RXN
UPA:UCR02021	RHEA:11727
UPA:UCR02029	KEGG:R02029
UPA:UCR02029	METACYC:PGPPHOSPHA-RXN
UPA:UCR02029	RHEA:33754
UPA:UCR02035	KEGG:R02035
UPA:UCR02035	METACYC:6PGLUCONOLACT-RXN
UPA:UCR02035	RHEA:12559
UPA:UCR02037	KEGG:R02037
UPA:UCR02037	METACYC:2.1.1.103-RXN
UPA:UCR02037	RHEA:20368
UPA:UCR02038	KEGG:R02038
UPA:UCR02038	METACYC:2.7.7.14-RXN
UPA:UCR02038	RHEA:24595
UPA:UCR02055	KEGG:R02055
UPA:UCR02055	METACYC:PHOSPHASERDECARB-RXN
UPA:UCR02055	RHEA:20831
UPA:UCR02057	KEGG:R02057
UPA:UCR02057	METACYC:ETHANOLAMINEPHOSPHOTRANSFERASE-RXN
UPA:UCR02057	RHEA:32946
UPA:UCR02058	KEGG:R02058
UPA:UCR02058	METACYC:GLUCOSAMINEPNACETYLTRANS-RXN
UPA:UCR02058	RHEA:10295
UPA:UCR02059	KEGG:R02059
UPA:UCR02059	METACYC:NAG6PDEACET-RXN
UPA:UCR02059	RHEA:22939
UPA:UCR02060	KEGG:R02060
UPA:UCR02060	METACYC:5.4.2.10-RXN
UPA:UCR02060	RHEA:23427
UPA:UCR02061	KEGG:R02061
UPA:UCR02061	METACYC:FARNESYLTRANSTRANSFERASE-RXN
UPA:UCR02061	RHEA:17656
UPA:UCR02065	KEGG:R02065
UPA:UCR02065	METACYC:2.5.1.32-RXN
UPA:UCR02065	RHEA:22299
UPA:UCR02080	KEGG:R02080
UPA:UCR02080	METACYC:RXN66-221
UPA:UCR02080	RHEA:12275
UPA:UCR02081	KEGG:R02081
UPA:UCR02081	METACYC:HYDROXYMETHYLGLUTARYL-COA-REDUCTASE-RXN
UPA:UCR02081	RHEA:14836
UPA:UCR02082	KEGG:R02082
UPA:UCR02082	METACYC:1.1.1.34-RXN
UPA:UCR02082	RHEA:15992
UPA:UCR02085	KEGG:R02085
UPA:UCR02085	METACYC:METHYLGLUTACONYL-COA-HYDRATASE-RXN
UPA:UCR02085	RHEA:21539
UPA:UCR02087	KEGG:R02087
UPA:UCR02087	METACYC:NANE-RXN
UPA:UCR02087	RHEA:25260
UPA:UCR02100	KEGG:R02100
UPA:UCR02100	METACYC:DUTP-PYROP-RXN
UPA:UCR02100	RHEA:10251
UPA:UCR02103	KEGG:R02103
UPA:UCR02103	METACYC:RXN0-901
UPA:UCR02103	RHEA:16672
