tax_id	pathways
1799	aerobic chemo heterotrophy
1799	aerobic chemo heterotrophy
39687	aerobic chemo heterotrophy
39687	nitrate reduction
39687	aerobic chemo heterotrophy
564198	aerobic chemo heterotrophy
564198	aerobic chemo heterotrophy
85968	nitrate reduction
85968	aerobic chemo heterotrophy
85968	aerobic chemo heterotrophy
96468	aerobic chemo heterotrophy
96468	nitrate reduction
96468	aerobic chemo heterotrophy
38502	aerobic chemo heterotrophy
38502	aerobic chemo heterotrophy
351224	aerobic chemo heterotrophy
351224	aerobic chemo heterotrophy
138336	aerobic chemo heterotrophy
138336	aerobic chemo heterotrophy
763993	aerobic chemo heterotrophy
763993	aerobic chemo heterotrophy
327095	aerobic chemo heterotrophy
327095	aerobic chemo heterotrophy
676199	aerobic chemo heterotrophy
676199	aerobic chemo heterotrophy
431489	nitrate reduction
431489	aerobic chemo heterotrophy
431489	aerobic chemo heterotrophy
571913	aerobic chemo heterotrophy
571913	aerobic chemo heterotrophy
657409	aerobic chemo heterotrophy
657409	aerobic chemo heterotrophy
746032	aerobic chemo heterotrophy
746032	aerobic chemo heterotrophy
746032	nitrate reduction
746033	aerobic chemo heterotrophy
746033	nitrate reduction
746033	aerobic chemo heterotrophy
229480	aerobic chemo heterotrophy
229480	nitrate reduction
229480	aerobic chemo heterotrophy
1076331	aerobic chemo heterotrophy
1076331	nitrate reduction
1076331	aerobic chemo heterotrophy
415218	nitrate reduction
415218	aerobic chemo heterotrophy
415218	aerobic chemo heterotrophy
501482	aerobic chemo heterotrophy
501482	aerobic chemo heterotrophy
153730	aerobic chemo heterotrophy
153730	aerobic chemo heterotrophy
343512	aerobic chemo heterotrophy
343512	aerobic chemo heterotrophy
84643	aerobic chemo heterotrophy
84643	aerobic chemo heterotrophy
399736	aerobic chemo heterotrophy
399736	aerobic chemo heterotrophy
46353	aerobic chemo heterotrophy
46353	aerobic chemo heterotrophy
341722	aerobic chemo heterotrophy
341722	aerobic chemo heterotrophy
595671	aerobic chemo heterotrophy
595671	aerobic chemo heterotrophy
1048394	aerobic chemo heterotrophy
1048394	aerobic chemo heterotrophy
1048394	nitrate reduction
1162967	aerobic chemo heterotrophy
1162967	aerobic chemo heterotrophy
145483	aerobic chemo heterotrophy
145483	aerobic chemo heterotrophy
1162970	aerobic chemo heterotrophy
1162970	aerobic chemo heterotrophy
1162966	aerobic chemo heterotrophy
1162966	aerobic chemo heterotrophy
1162966	nitrate reduction
1304270	aerobic chemo heterotrophy
1304270	aerobic chemo heterotrophy
287535	aerobic chemo heterotrophy
287535	aerobic chemo heterotrophy
453852	aerobic chemo heterotrophy
453852	aerobic chemo heterotrophy
579105	aerobic chemo heterotrophy
579105	aerobic chemo heterotrophy
53501	aerobic chemo heterotrophy
53501	aerobic chemo heterotrophy
437505	aerobic chemo heterotrophy
437505	aerobic chemo heterotrophy
991904	hydrocarbon degradation
991904	hydrocarbon degradation
46680	nitrate reduction
46680	hydrocarbon degradation
46680	nitrate reduction
46680	nitrate reduction
46680	hydrocarbon degradation
59754	hydrocarbon degradation
59754	hydrocarbon degradation
59754	hydrocarbon degradation
59754	hydrocarbon degradation
59754	aliphatic non methane hydrocarbon degradation
59754	aliphatic non methane hydrocarbon degradation
59754	aliphatic non methane hydrocarbon degradation
59754	aliphatic non methane hydrocarbon degradation
187493	hydrocarbon degradation
187493	hydrocarbon degradation
64988	hydrocarbon degradation
64988	hydrocarbon degradation
34068	hydrocarbon degradation
34068	hydrocarbon degradation
34068	aromatic hydrocarbon degradation
34068	aromatic compound degradation
34068	aromatic hydrocarbon degradation
34068	aromatic hydrocarbon degradation
34068	hydrocarbon degradation
273677	hydrocarbon degradation
273677	hydrocarbon degradation
329523	hydrocarbon degradation
329523	hydrocarbon degradation
329523	hydrocarbon degradation
329523	hydrocarbon degradation
129339	aliphatic non methane hydrocarbon degradation
129339	nitrate reduction
129339	hydrocarbon degradation
129339	nitrate reduction
129339	hydrocarbon degradation
129339	aromatic compound degradation
129339	aliphatic non methane hydrocarbon degradation
129339	nitrate reduction
129339	hydrocarbon degradation
129339	aromatic compound degradation
92003	aromatic hydrocarbon degradation
92003	aromatic compound degradation
92003	nitrate reduction
92003	nitrate reduction
92003	hydrocarbon degradation
92003	aromatic hydrocarbon degradation
92003	nitrate reduction
92003	aromatic hydrocarbon degradation
92002	aromatic hydrocarbon degradation
92002	nitrate reduction
92002	aromatic hydrocarbon degradation
92002	nitrate reduction
92002	hydrocarbon degradation
92002	aromatic hydrocarbon degradation
92002	aromatic compound degradation
92002	nitrate reduction
1305740	aromatic hydrocarbon degradation
1305740	hydrocarbon degradation
1305740	aromatic hydrocarbon degradation
1305740	aromatic hydrocarbon degradation
1305740	aromatic compound degradation
872276	iron reduction
872276	aromatic hydrocarbon degradation
872276	aromatic hydrocarbon degradation
872276	aromatic compound degradation
872276	hydrocarbon degradation
872276	aromatic hydrocarbon degradation
421624	aromatic hydrocarbon degradation
421624	aromatic compound degradation
421624	fumarate reduction
421624	hydrocarbon degradation
421624	aromatic hydrocarbon degradation
421624	iron reduction
421624	aromatic hydrocarbon degradation
288022	aromatic hydrocarbon degradation
288022	hydrocarbon degradation
288022	aromatic hydrocarbon degradation
288022	aromatic compound degradation
288022	aromatic hydrocarbon degradation
1073414	aromatic hydrocarbon degradation
1073414	aromatic hydrocarbon degradation
1073414	aromatic hydrocarbon degradation
1073414	hydrocarbon degradation
1073414	aromatic compound degradation
478503	aromatic hydrocarbon degradation
478503	nitrate reduction
478503	aromatic compound degradation
478503	nitrate reduction
478503	nitrate reduction
478503	hydrocarbon degradation
478503	aromatic hydrocarbon degradation
478503	aromatic hydrocarbon degradation
393657	nitrate reduction
393657	aromatic hydrocarbon degradation
393657	aromatic hydrocarbon degradation
393657	nitrate reduction
393657	aromatic hydrocarbon degradation
393657	nitrate reduction
393657	hydrocarbon degradation
393657	aromatic compound degradation
110539	hydrocarbon degradation
110539	aromatic hydrocarbon degradation
110539	plastic degradation
110539	aromatic compound degradation
110539	aromatic hydrocarbon degradation
110539	aromatic hydrocarbon degradation
382454	hydrocarbon degradation
382454	aromatic hydrocarbon degradation
382454	aromatic compound degradation
382454	aliphatic non methane hydrocarbon degradation
382454	aliphatic non methane hydrocarbon degradation
382454	aromatic hydrocarbon degradation
382454	aromatic hydrocarbon degradation
204798	aromatic hydrocarbon degradation
204798	aromatic hydrocarbon degradation
204798	hydrocarbon degradation
204798	aromatic compound degradation
204798	aromatic hydrocarbon degradation
47951	hydrocarbon degradation
47951	aromatic hydrocarbon degradation
47951	aromatic hydrocarbon degradation
47951	aromatic compound degradation
47951	aromatic hydrocarbon degradation
13690	aromatic hydrocarbon degradation
13690	aromatic compound degradation
13690	hydrocarbon degradation
13690	aromatic hydrocarbon degradation
13690	aromatic hydrocarbon degradation
316997	aromatic hydrocarbon degradation
316997	aromatic hydrocarbon degradation
316997	aromatic compound degradation
316997	aromatic hydrocarbon degradation
316997	hydrocarbon degradation
205844	aromatic hydrocarbon degradation
205844	aromatic compound degradation
205844	aromatic hydrocarbon degradation
205844	aromatic hydrocarbon degradation
205844	hydrocarbon degradation
329	aromatic hydrocarbon degradation
329	aromatic hydrocarbon degradation
329	aromatic compound degradation
329	aromatic hydrocarbon degradation
329	hydrocarbon degradation
75688	aromatic hydrocarbon degradation
75688	hydrocarbon degradation
75688	aromatic hydrocarbon degradation
75688	aromatic hydrocarbon degradation
75688	aromatic compound degradation
285	aromatic hydrocarbon degradation
285	aromatic hydrocarbon degradation
285	hydrocarbon degradation
285	aromatic compound degradation
285	plastic degradation
285	aromatic hydrocarbon degradation
155042	aromatic compound degradation
155042	aromatic hydrocarbon degradation
155042	hydrocarbon degradation
155042	aromatic hydrocarbon degradation
155042	iron reduction
155042	aromatic hydrocarbon degradation
50712	photoautotrophy
50712	aromatic compound degradation
50712	hydrocarbon degradation
50712	aromatic hydrocarbon degradation
50712	anoxygenic photoautotrophy
50712	aromatic hydrocarbon degradation
50712	anoxygenic photoautotrophy sulfur oxidation
50712	anoxygenic photoautotrophy sulfur oxidation
50712	aromatic hydrocarbon degradation
90730	aromatic compound degradation
90730	hydrocarbon degradation
90730	aromatic hydrocarbon degradation
90730	aromatic hydrocarbon degradation
90730	aromatic hydrocarbon degradation
162209	aromatic hydrocarbon degradation
162209	aromatic hydrocarbon degradation
162209	hydrocarbon degradation
162209	aromatic hydrocarbon degradation
162209	aromatic compound degradation
44253	aromatic compound degradation
44253	aromatic hydrocarbon degradation
44253	hydrocarbon degradation
44253	aromatic hydrocarbon degradation
44253	aromatic hydrocarbon degradation
187102	aromatic compound degradation
187102	aromatic hydrocarbon degradation
187102	aromatic hydrocarbon degradation
187102	hydrocarbon degradation
187102	aromatic hydrocarbon degradation
117567	aromatic compound degradation
117567	aromatic hydrocarbon degradation
117567	aromatic hydrocarbon degradation
117567	aromatic hydrocarbon degradation
117567	hydrocarbon degradation
258505	aromatic hydrocarbon degradation
258505	hydrocarbon degradation
258505	aromatic compound degradation
258505	aromatic hydrocarbon degradation
258505	aromatic hydrocarbon degradation
49897	aromatic hydrocarbon degradation
49897	aromatic hydrocarbon degradation
49897	aromatic hydrocarbon degradation
49897	aromatic compound degradation
49897	hydrocarbon degradation
46457	aromatic hydrocarbon degradation
46457	aromatic hydrocarbon degradation
46457	hydrocarbon degradation
46457	aromatic compound degradation
46457	aromatic hydrocarbon degradation
49278	aromatic hydrocarbon degradation
49278	aromatic hydrocarbon degradation
49278	aromatic compound degradation
49278	aromatic hydrocarbon degradation
49278	hydrocarbon degradation
47951	aromatic hydrocarbon degradation
47951	hydrocarbon degradation
47951	aromatic hydrocarbon degradation
47951	aromatic hydrocarbon degradation
47951	aromatic compound degradation
441103	aromatic hydrocarbon degradation
441103	aromatic hydrocarbon degradation
441103	hydrocarbon degradation
441103	aromatic hydrocarbon degradation
441103	aromatic compound degradation
984307	aromatic hydrocarbon degradation
984307	aromatic compound degradation
984307	aromatic hydrocarbon degradation
984307	aromatic hydrocarbon degradation
984307	hydrocarbon degradation
1497	aromatic compound degradation
1497	aromatic compound degradation
1497	acetogenesis
35839	aromatic compound degradation
35839	acetogenesis
35839	aromatic compound degradation
36873	aromatic compound degradation
36873	aromatic compound degradation
121428	aromatic compound degradation
121428	aromatic compound degradation
1491	aromatic compound degradation
1491	aromatic compound degradation
1496	aromatic compound degradation
1496	aromatic compound degradation
29358	aromatic compound degradation
29358	aromatic compound degradation
1494	aromatic compound degradation
1494	aromatic compound degradation
1537	aromatic compound degradation
1537	aromatic compound degradation
1505	aromatic compound degradation
1505	aromatic compound degradation
99675	aromatic compound degradation
99675	aromatic compound degradation
1509	aromatic compound degradation
1509	aromatic compound degradation
1549	aromatic compound degradation
1549	aromatic compound degradation
1511	aromatic compound degradation
1511	aromatic compound degradation
1550	aromatic compound degradation
1550	aromatic compound degradation
1513	aromatic compound degradation
1513	aromatic compound degradation
1553	aromatic compound degradation
1553	aromatic compound degradation
257772	aromatic compound degradation
257772	aromatic compound degradation
1456	aromatic compound degradation
1456	nitrate reduction
1456	aromatic compound degradation
52692	aromatic compound degradation
52692	aromatic compound degradation
33952	acetogenesis
33952	aromatic compound degradation
33952	aromatic compound degradation
115544	aromatic compound degradation
115544	aromatic compound degradation
102134	aromatic compound degradation
102134	aromatic compound degradation
200618	aromatic compound degradation
200618	aromatic compound degradation
260085	aromatic compound degradation
260085	aromatic compound degradation
243629	aliphatic non methane hydrocarbon degradation
243629	aliphatic non methane hydrocarbon degradation
243629	hydrocarbon degradation
243629	aromatic compound degradation
243629	aromatic compound degradation
365341	aromatic compound degradation
365341	aromatic compound degradation
288019	aromatic compound degradation
288019	aromatic compound degradation
167643	aromatic compound degradation
167643	aromatic compound degradation
166793	aromatic compound degradation
166793	aromatic compound degradation
2242	aromatic compound degradation
2242	aromatic compound degradation
2254	aromatic compound degradation
2254	aromatic compound degradation
197183	aliphatic non methane hydrocarbon degradation
197183	aliphatic non methane hydrocarbon degradation
197183	hydrocarbon degradation
71171	aliphatic non methane hydrocarbon degradation
71171	hydrocarbon degradation
71171	aliphatic non methane hydrocarbon degradation
141451	aliphatic non methane hydrocarbon degradation
141451	aliphatic non methane hydrocarbon degradation
141451	hydrocarbon degradation
188908	aliphatic non methane hydrocarbon degradation
188908	aliphatic non methane hydrocarbon degradation
188908	hydrocarbon degradation
139021	aliphatic non methane hydrocarbon degradation
139021	hydrocarbon degradation
139021	aliphatic non methane hydrocarbon degradation
28090	aliphatic non methane hydrocarbon degradation
28090	aliphatic non methane hydrocarbon degradation
28090	hydrocarbon degradation
33938	aliphatic non methane hydrocarbon degradation
33938	aliphatic non methane hydrocarbon degradation
33938	hydrocarbon degradation
33938	hydrocarbon degradation
33938	nitrate reduction
33938	aliphatic non methane hydrocarbon degradation
33938	nitrate reduction
33938	aliphatic non methane hydrocarbon degradation
33938	nitrate reduction
33941	aliphatic non methane hydrocarbon degradation
33941	aliphatic non methane hydrocarbon degradation
33941	hydrocarbon degradation
490188	aliphatic non methane hydrocarbon degradation
490188	aliphatic non methane hydrocarbon degradation
490188	hydrocarbon degradation
2045	hydrocarbon degradation
2045	aliphatic non methane hydrocarbon degradation
2045	aliphatic non methane hydrocarbon degradation
37331	aliphatic non methane hydrocarbon degradation
37331	aliphatic non methane hydrocarbon degradation
37331	hydrocarbon degradation
192994	aliphatic non methane hydrocarbon degradation
192994	aliphatic non methane hydrocarbon degradation
192994	hydrocarbon degradation
49119	aliphatic non methane hydrocarbon degradation
49119	hydrocarbon degradation
49119	aliphatic non methane hydrocarbon degradation
884688	hydrocarbon degradation
884688	hydrocarbon degradation
419542	iron oxidation dark
735331	iron oxidation dark
370408	iron oxidation dark
370407	iron oxidation dark
63745	iron oxidation dark
97	iron oxidation dark
34029	iron oxidation dark
34103	iron oxidation dark
314344	iron oxidation dark
53635	iron oxidation dark
121039	iron oxidation dark
209649	iron oxidation dark
84205	iron oxidation dark
84205	anoxygenic photoautotrophy iron oxidation
84205	anoxygenic photoautotrophy iron oxidation
84205	anoxygenic photoautotrophy
84205	anoxygenic photoautotrophy sulfur oxidation
84205	anoxygenic photoautotrophy sulfur oxidation
84205	photoautotrophy
180	iron oxidation dark
178606	iron oxidation dark
63363	iron oxidation dark
312540	iron oxidation dark
507754	iron oxidation dark
97393	iron oxidation dark
74969	iron oxidation dark
47303	iron oxidation dark
41673	iron oxidation dark
43687	iron oxidation dark
68292	photoautotrophy
68292	anoxygenic photoautotrophy hydrogen oxidation
68292	anoxygenic photoautotrophy
68292	anoxygenic photoautotrophy sulfur oxidation
68292	iron oxidation dark
