tax_id	carbon_substrates
407152	2-ketogluconate, 5-ketogluconate, adonitol, arabinose, arabitol, citrate, fucose, glucose, maltose, mannitol, mannose, N-acetylgulcosamine, rhamnose, ribose, sucrose
419474	3-hydroxybutyrate, acetate, adonitol, alanine, alanine, arabinose, aspartate, citrate, fructose, galactose, gluconic acid, histidine, lactate, leucine, malate, mannose, myo-inositol, N-acetylgulcosamine, ornithine, proline, propionate, pyruvate, rhamnose, ribose, serine, sorbitol, sucrose, trehalose, xylose
335286	acetate, adonitol, alanine, alanine, alpha-cyclodextrin, arabinose, arabitol, asparagine, aspartate, fructose, fucose, galactose, gluconic acid, glucosamine, glucose, glutamate, glycogen, histidine, lactate, leucine, maltose, mannose, methyl pyruvate, N-acetylgulcosamine, ornithine, proline, propionate, rhamnose, serine, sorbitol, succinate, sucrose, threonine
571256	adonitol, cellobiose, citrate, gluconic acid, histidine, leucine, maltose, N-acetylgulcosamine, rhamnose, sucrose, trehalose
571256	acetate, cellobiose, citrate, histidine, leucine, maltose, propionate, pyruvate, rhamnose, sucrose, trehalose
370111	adonitol, arabinose, caprate, gluconic acid, glucose, glycine, lactate, malate, maltose, mannitol, mannose, N-acetylgulcosamine, proline, succinate, sucrose
370111	adonitol, arabinose, caprate, glucose, lactate, malate, maltose, mannitol, mannose, N-acetylgulcosamine, sorbitol, succinate, sucrose
419475	3-hydroxybutyrate, acetate, adonitol, alanine, alanine, arabinose, aspartate, citrate, fructose, galactose, gluconic acid, glucose, histidine, lactate, leucine, malate, mannose, myo-inositol, N-acetylgulcosamine, ornithine, proline, propionate, pyruvate, rhamnose, ribose, serine, sorbitol, sucrose, trehalose, xylose
571254	3-hydroxybutyrate, adonitol, alanine, alanine, aspartate, cellobiose, citrate, fructose, histidine, leucine, maltose, myo-inositol, N-acetylgulcosamine, rhamnose, sorbitol, sucrose, trehalose
571255	3-hydroxybutyrate, alanine, alanine, aspartate, fructose, gluconic acid, myo-inositol, N-acetylgulcosamine, sorbitol
626933	acetate, succinate, valerate
484498	acetate, glutamate, propionate, pyruvate, Tween 40, Tween 80
484498	acetate, glutamate, propionate, pyruvate, Tween 40, Tween 80
760260	galactose, glucose, ribose, sucrose, xylose
398048	arabinose, gluconic acid, mannose, melibiose, N-acetylgulcosamine, rhamnose, salicin
985016	acetate, arabinose, gluconic acid, glucose, lactate, malonate, maltose, mannitol, melibiose, N-acetylgulcosamine, rhamnose, ribose, salicin, serine, sucrose
376470	fructose, galactose, glucose, histidine, lactose, sorbitol, sucrose, xylose
398047	alanine, alanine, arabinose, fucose, gluconic acid, glycogen, mannose, melibiose, N-acetylgulcosamine, rhamnose, ribose
398046	arabinose, gluconic acid, glycogen, mannose, N-acetylgulcosamine, rhamnose, ribose
639310	arabinose
639310	arabinose
272164	citrate, gelatin, glucose, maltose, mannose, Tween 80
593135	glucose
1078475	cellobiose, citrate, dextrin, formic acid, fructose, fucose, galactose, glucose, lactose, mannose, melibiose, methyl beta-D-glucoside, N-acetylgulcosamine, pyruvic acid methyl ester, raffinose, succinate, sucrose, threonine, Tween 40, Tween 80, uridine
237576	galactose, glucose, raffinose, sucrose
1134406	cellobiose, glucose, maltose, sucrose, xylose
545502	trehalose
694055	malate, pyruvate
930117	alanine, alanine, raffinose
622664	glycine, proline, rhamnose
282060	arabitol, cellobiose, galactose, gluconic acid, glycogen
1050153	3-hydroxybutyrate, acetate, alanine, cellobiose, fructose, galactose, lactate, malate, maltose, mannitol, proline, pyruvate, ribose, serine, sucrose, trehalose
384677	acetate, arabitol, cellobiose, citrate, fructose, galactose, raffinose
1195761	5-ketogluconate, fructose, gluconic acid, glycerol, glycogen, maltose, raffinose, ribose, sucrose, trehalose
297536	galactose, glucose, maltose, sucrose, trehalose
1263547	glucose, ribose, xylose
351091	arabinose, glucose, ribose, xylose
1032623	arabinose, maltose, trehalose
219182	3-hydroxybutyrate, acetate, aspartate, lactate, leucine, malate, phenylacetate, phenylalanine, proline, propionate, pyruvate, suberic acid
253245	Tween 20
1157987	acetate, alanine, alaninamide, alanine, alpha-ketovaleric acid, asparagine, aspartate, citrate, formic acid, glutamate, glycogen, histidine, lactate, leucine, ornithine, phenethylamine, phenylalanine, propionate, pyruvic acid methyl ester, serine, succinate, threonine, Tween 40, Tween 80
643674	3-hydroxybutyrate, lactate, pyruvate
516965	arabinose, lactose, maltose, mannitol, xylose
516965	5-ketogluconate, arabinose, cellobiose, galactose, glucose, glycogen, lactose, maltose, mannitol, melibiose, raffinose, salicin, sucrose, trehalose, xylitol, xylose
320909	arabinose, cellobiose, fructose, galactose, glucose, maltose, mannose, salicin, sucrose, trehalose, Tween 80, xylose
170367	arabinose, cellobiose, fructose, glucose, glycerol, lactose, maltose, mannitol, mannose, N-acetylgulcosamine, raffinose, xylose
253703	arabinose, cellobiose, fructose, galactose, glucose, lactose, maltose, mannose, melibiose, methyl beta-D-glucoside, N-acetylgulcosamine, raffinose, ribose, salicin, sucrose, trehalose, Tween 80, xylose
311244	cellobiose, glucose, glycerol, glycogen, maltose, mannose, ribose, sucrose, trehalose
198119	arabinose, cellobiose, fructose, galactose, gluconic acid, glucose, glycerol, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, ribose, salicin, sucrose, trehalose, xylose
343517	gluconic acid
474957	arabinose, gluconic acid, glucose, maltose, mannitol, mannose
1045775	cellobiose, dextrin, galactose, gluconic acid, glucose, glycerol, lactose, malate, maltose, mannitol, mannose, melibiose, methyl beta-D-glucoside, N-acetylgulcosamine, raffinose, sucrose, trehalose
747481	cellobiose, fructose, galactose, gluconic acid, glucose, maltose, mannitol, mannose, rhamnose, salicin, sucrose, trehalose, xylose
696535	5-ketogluconate, cellobiose, citrate, glycogen
696535	5-ketogluconate, cellobiose, citrate, glycogen
237530	arabinose, cellobiose, fructose, galactose, glucose, glycogen, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, sorbitol, xylose
450362	arabinose, cellobiose, citrate, glucose, glycerol, maltose, melibiose, N-acetylgulcosamine, rhamnose, sucrose, trehalose
157839	5-ketogluconate, arabinose, cellobiose, fructose, fucose, galactose, gluconic acid, glucose, glycerol, glycogen, lactose, maltose, mannose, melibiose, methyl beta-D-glucoside, N-acetylgulcosamine, raffinose, ribose, salicin, sucrose, trehalose, xylose
189691	glucose, glycerol, ribose, Tween 40, xylose
1294268	arabinose, glucose, maltose, N-acetylgulcosamine
221028	glucose, lactate, maltose, mannitol, mannose, melibiose, raffinose, rhamnose, sucrose, xylose
379896	arabinose, cellobiose, citrate, dextrin, glucose, mannitol, melibiose, rhamnose, sorbitol, sucrose, trehalose, Tween 80
365616	succinate
400777	arabinose, cellobiose, gluconic acid, glucose, glycerol, maltose, melibiose, raffinose, ribose, salicin, sucrose, trehalose, xylose
431596	maltose, mannitol, melibiose, sucrose
494026	cellobiose, glucose, maltose, ribose, salicin, sucrose, trehalose
494026	cellobiose, fructose, glucose, maltose, ribose, salicin, sucrose, trehalose
306543	arabinose, fructose, glucose, lactose, maltose, mannose, melibiose, raffinose, rhamnose, salicin, sucrose, trehalose, xylose
279208	5-ketogluconate, cellobiose, glucose, glycerol, lactose, maltose, mannitol, melibiose, N-acetylgulcosamine, ribose, salicin, sucrose, trehalose
412861	cellobiose, fructose, galactose, glucose, glycogen, lactose, maltose, mannitol, melibiose, raffinose, salicin, sucrose, trehalose, xylose
539262	arabinose, cellobiose, dextrin, fructose, galactose, gluconic acid, glucose, glycerol, glycogen, lactose, maltose, mannitol, mannose, melibiose, pyruvate, raffinose, ribose, salicin, sorbitol, sucrose, trehalose, xylose
539262	arabinose, cellobiose, dextrin, fructose, galactose, gluconic acid, glucose, glycerol, glycogen, inosine, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, pyruvate, raffinose, ribose, salicin, sorbitol, sucrose, thymidine, trehalose, uridine, xylose
479474	arabinose, cellobiose, fructose, galactose, gluconic acid, glucose, lactose, maltose, mannose, N-acetylgulcosamine, raffinose, ribose, sucrose, trehalose
228574	arabinose, cellobiose, fructose, glucose, glycogen, lactose, maltose, mannitol, mannose, melibiose, methyl beta-D-glucoside, N-acetylgulcosamine, raffinose, ribose, salicin, sucrose, trehalose, xylose
225917	arabinose, cellobiose, fructose, galactose, glucose, glycerol, glycogen, lactose, maltose, mannitol, mannose, melibiose, raffinose, ribose, salicin, sucrose, trehalose
206163	arabinose, cellobiose, fructose, fucose, galactose, gluconic acid, glucose, glycerol, lactose, maltose, melibiose, raffinose, rhamnose, ribose, salicin, sucrose, trehalose, xylose
429341	arabinose, cellobiose, fructose, galactose, glucose, glycerol, glycogen, lactose, maltose, mannitol, mannose, melibiose, raffinose, rhamnose, ribose, salicin, sucrose, trehalose, Tween 80, xylose
295324	2,3-butanediol, cellobiose, dextrin, fructose, galactose, gluconic acid, glucose, glycerol, maltose, mannose, methyl pyruvate, salicin, sucrose, trehalose, xylose
393251	adonitol, arabinose, arabitol, cellobiose, fructose, fucose, galactose, gluconic acid, glucose, glycerol, glycogen, lactose, melibiose, raffinose, ribose, salicin, sorbitol, xylitol, xylose
1356243	acetate, alpha-cyclodextrin, arabinose, cellobiose, dextrin, fructose, galactose, gluconic acid, glucose, glycerol, inosine, itaconate, lactose, maltose, mannitol, mannose, melibiose, methyl beta-D-glucoside, N-acetylgulcosamine, proline, pyruvic acid methyl ester, raffinose, succinate, sucrose, thymidine, trehalose, uridine
217090	arabinose, glucose, malate, maltose, mannitol, mannose, N-acetylgulcosamine
512399	arabinose, citrate, fructose, galactose, glucose, glycerol, maltose, mannitol, melibiose, raffinose, ribose, salicin, sorbitol, sucrose, trehalose, Tween 80
274593	2-ketogluconate, fructose, glycerol, mannitol, mannose, rhamnose, salicin
363860	N-acetylgulcosamine, salicin
363860	salicin
630520	arabinose, gluconic acid, glucose, malate, maltose, mannitol
512397	5-ketogluconate, arabinose, cellobiose, fructose, galactose, glucose, glycerol, maltose, mannitol, mannose, melibiose, myo-inositol, raffinose, ribose, salicin, sorbitol, sucrose, trehalose, Tween 80, xylose
512397	5-ketogluconate, arabinose, cellobiose, fructose, galactose, glucose, glycerol, maltose, mannitol, mannose, melibiose, raffinose, ribose, salicin, sorbitol, sucrose, trehalose, Tween 80, xylose
696536	arabinose, gluconic acid, glucose, glycerol, lactose, maltose, melibiose, raffinose, ribose, salicin, sucrose, xylose
629724	cellobiose, fructose, glucose, maltose, ribose, salicin, trehalose
297318	arabinose, glucose, maltose, mannitol, melibiose, N-acetylgulcosamine, rhamnose, sucrose, xylose
554312	acetate, arabinose, glucose, glycogen, maltose, mannitol, melibiose, methyl pyruvate, pyruvate, raffinose, ribose, succinate, sucrose, trehalose, xylose
483937	arabinose, glycerol, mannitol, mannose, raffinose
483937	arabinose, fructose, galactose, glucose, glycerol, lactose, maltose, mannitol, mannose, raffinose, sucrose, trehalose, xylose
225906	arabinose, cellobiose, fructose, galactose, lactose, maltose, mannitol, melibiose, methyl beta-D-glucoside, salicin, sucrose, trehalose, xylose
664909	glucose, maltose
429342	glucose, glycogen, Tween 80
429340	arabinose, cellobiose, galactose, glycogen, lactose, maltose, mannitol, melibiose, raffinose, rhamnose, ribose, salicin, sucrose, trehalose, Tween 80, xylose
361876	5-ketogluconate, arabinose, cellobiose, fructose, galactose, glucose, glycogen, lactose, maltose, melibiose, methyl beta-D-glucoside, raffinose, ribose, salicin, sucrose, trehalose, xylose
373687	fructose
1333845	cellobiose, citrate, galactose, glucose, glycogen, lactose, maltose, mannitol, mannose, N-acetylgulcosamine, sorbitol, trehalose, xylose
646095	arabinose, cellobiose, galactose, glucose, glycogen, lactose, maltose, rhamnose, salicin, xylose
484184	acetate, alpha-cyclodextrin, arabinose, cellobiose, dextrin, fructose, fucose, gluconic acid, glycerol, maltose, mannose, methyl beta-D-glucoside, N-acetylgulcosamine, raffinose, ribose, salicin, sorbitol, sucrose, trehalose, xylose
1156355	gluconic acid, glucose, maltose, mannose, N-acetylgulcosamine
401638	cellobiose, gluconic acid, glucosamine, glucose, glycerol, maltose, methyl beta-D-glucoside, ribose, sucrose, trehalose
416012	cellobiose, glucose, glycogen, lactose, malate, maltose, mannose, melibiose, pyruvate, pyruvic acid methyl ester, raffinose, ribose, salicin, sucrose, xylose
159743	glycerol
369333	cellobiose, galactose, gluconic acid, glucose, glycerol, lactose, maltose, melibiose, methyl beta-D-glucoside, N-acetylgulcosamine, raffinose, ribose, salicin, sucrose, xylose
393250	adonitol, arabinose, arabitol, cellobiose, fructose, fucose, galactose, gluconic acid, glucose, glycerol, glycogen, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, rhamnose, ribose, salicin, sorbitol, trehalose, xylitol, xylose
1215385	glucose, mannitol, mannose, N-acetylgulcosamine
624147	cellobiose, galactose, gelatin, glucose, glycerol, maltose, N-acetylgulcosamine, ribose, sucrose, trehalose, xylitol
225915	arabinose, cellobiose, fructose, galactose, gluconic acid, glucose, glycogen, lactose, maltose, mannose, melibiose, methyl beta-D-glucoside, N-acetylgulcosamine, salicin, trehalose, xylose
528187	acetate, dextrin, ethanol, fructose, galactose, glucose, glycerol, glycogen, lactose, maltose, mannitol, mannose, melibiose, methyl beta-D-glucoside, raffinose, ribose, salicin, sucrose, trehalose, uridine
1174501	alpha-cyclodextrin, cellobiose, dextrin, fructose, galactose, glucose, glycerol, inosine, lactose, maltose, mannose, melibiose, methyl beta-D-glucoside, pyruvate, raffinose, salicin, sorbitol, sucrose, trehalose
521520	arabinose, glucose, maltose, mannitol, N-acetylgulcosamine
1133364	arabinose, cellobiose, fructose, galactose, gluconic acid, glucose, malate, maltose, mannitol, mannose, N-acetylgulcosamine, pyruvate, rhamnose, salicin, sorbitol, sucrose, trehalose, xylose
307580	5-ketogluconate, arabinose, fructose, galactose, gluconic acid, glucose, rhamnose, ribose, xylitol, xylose
268407	arabinose, cellobiose, fructose, galactose, glucose, glycerol, glycogen, lactose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, raffinose, rhamnose, ribose, salicin, sorbitol, sucrose, trehalose, xylitol, xylose
528191	dextrin, fructose, galactose, glucose, glycogen, inosine, lactose, maltose, mannitol, mannose, melibiose, methyl beta-D-glucoside, pyruvate, pyruvic acid methyl ester, raffinose, salicin, sucrose, trehalose, uridine
248903	arabinose, glucose, maltose, mannitol, mannose, melibiose, N-acetylgulcosamine, rhamnose, sucrose, xylose
634126	arabinose, arabitol, fructose, galactose, glucose, glycerol, maltose, mannitol, mannose, ribose, sucrose, trehalose, Tween 80, urea, xylose
634126	glucose, maltose, mannitol, mannose
634126	adipate, arabinose, arabitol, caprate, fructose, galactose, glucose, glycerol, maltose, mannitol, mannose, N-acetylgulcosamine, phenylacetate, ribose, sucrose, trehalose, Tween 80, urea, xylose
650093	citrate
365346	fructose, galactose, glucose, sucrose
643673	alanine, alanine, glucose, lactate, propionate
643673	alanine, alanine, glucose, lactate, propionate
971279	acetate, citrate, lactate, pyruvate
185300	arabinose, cellobiose, fructose, galactose, glucose, glycogen, maltose, mannose, melibiose, xylose
